Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
31846968,The Divine Dance: The Trinity and Your Transformation,Richard Rohr,"Rohr, Richard","Mike Morrell, William Paul Young","=""1629117307""","=""9781629117300""",4,4.20,Whitaker House,Kindle Edition,226,2016,2016,2018/03/22,2016/10/24,,,read,"The Christian doctrine of the Trinity is a mystery; a commonly accepted Christian truth that is rationally incomprehensible. In The Divine Dance, Richard Rohr attempts to explain it in a way that feels both familiar and completely foreign. Rather than the mystery being the end of the conversation, he uses it as an invitation to deeper understanding.<br/><br/><blockquote>God for us, we call you Father.<br/>   God alongside us, we call you Jesus.<br/>   God within us, we call you Holy Spirit.<br/>   You are the eternal mystery that enables, enfolds, and enlivens all things,<br/>   Even us and even me. Every name falls short of your goodness and greatness.<br/>   We can only see who you are in what is.<br/>   We ask for such perfect seeing—<br/>   As it was in the beginning, is now, and ever shall be.<br/>   Amen.</blockquote><br/><br/>The book is profound and insightful. Rohr puts words to your unconscious and intuitive understanding of the nature of God. But he does not try to make it a comprehensive, systematic explanation. It never completely settles on the rational side of things. His instruction adds confidence and clarity to your experiential intuition over your logical.<br/><br/><blockquote>Rational certitude is exactly what the Scriptures do not offer us. They offer us something much better and an entirely different way of knowing: an intimate relationship, a dark journey, a path where we must discover for ourselves that grace, love, mercy, and forgiveness are absolutely necessary for survival—in an always and forever uncertain world.</blockquote><br/><br/>The traditional understanding of the Trinity is that it consists of three distinct beings existing in perfect relationship. The emphasis on the beings. Rohr emphasizes how the relationship, the space between the members of the Trinity, is the foundational component.<br/><br/><blockquote>Whatever is going on in God is a flow, a radical relatedness, a perfect communion between Three—a circle dance of love.</blockquote><br/><br/>This subtle shift in weight caused so much to click into place for me. Think about it: God (The Trinity) is love because he <strong>is relationship itself</strong>. This adds a whole new dimension to why isolation and disconnectedness are so destructive. When I become vulnerable, when die to myself, I participate in fuller relationship with those around me. But it doesn’t stop there. In this movement towards weakness and self emptying, I participate, in some way, with whatever is going on in the Trinity!<br/><br/><blockquote>The Christian God’s power comes through his powerlessness and humility. Our God is much more properly called all-vulnerable than almighty.</blockquote><br/><br/>Back to the book itself, it is not a book of quick answers or comprehensive solutions. The best explanation I can give is that it works to resonate with you. As it resonates, you will understand certain things with a little more clarity. Some parts of the book resonate more than others. I’m certain that’s a result of where I am in my life and how much I am capable of understanding now. I’m excited to come back to it in a couple years and see how my thoughts have changed, because I am certain they will.<br/><br/>Be prepared for a period of adjustment as you start to read this book. Especially if you’re from a traditional Protestant background and have not read anything by Rohr before. He a friar in the Franciscan tradition, which holds different views on the incarnation and atonement, among other things. Franciscans also draw heavily on mystical and contemplative interpretations of scripture. I found this very valuable, but it’s possible it all may be too big a jump for you to make.<br/><br/>Originally posted at https://mcmanus.io/2018/the-divine-dance-by-richard-rohr",,,1,0
74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,"Postman, Neil",Andrew Postman,"=""014303653X""","=""9780143036531""",0,4.16,Penguin Books,Paperback,184,2005,1985,,2018/03/14,to-read,to-read (#202),to-read,,,,0,0
92307,Being and Time,Martin Heidegger,"Heidegger, Martin",,"=""0060638508""","=""9780060638504""",0,4.05,Harper & Row (NYC/Evanston),Hardcover,589,1962,1927,,2017/11/04,to-read,to-read (#201),to-read,,,,0,0
30257963,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,"Peterson, Jordan B.",,"=""0345816021""","=""9780345816023""",0,3.92,Random House Canada,Hardcover,409,2018,2018,,2018/02/16,to-read,to-read (#200),to-read,,,,0,0
9963483,Falling Upward: A Spirituality for the Two Halves of Life,Richard Rohr,"Rohr, Richard",,"=""0470907754""","=""9780470907757""",0,4.23,Jossey-Bass,Hardcover,199,2011,2004,,2015/11/09,to-read,to-read (#20),to-read,,,,0,0
6792458,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Michelle Alexander,"Alexander, Michelle",,"=""""","=""""",0,4.52,The New Press Inc.,Hardcover,290,2010,2010,,2016/11/30,to-read,to-read (#96),to-read,,,,0,0
9512985,The Personal MBA: Master the Art of Business,Josh Kaufman,"Kaufman, Josh",,"=""1591843529""","=""9781591843528""",0,4.11,Portfolio,Hardcover,416,2010,2010,,2017/12/10,to-read,to-read (#157),to-read,,,,0,0
15774740,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0307818659""","=""9780307818652""",0,3.72,Del Rey,Kindle Edition,272,2012,1977,,2018/01/22,to-read,to-read (#192),to-read,,,,0,0
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",0,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,,2018/02/06,to-read,to-read (#199),to-read,,,,0,0
5996630,"Second Foundation (Foundation, #3)",Isaac Asimov,"Asimov, Isaac",,"=""""","=""""",3,4.27,Spectra,ebook,304,2004,1953,2018/01/31,2015/02/04,,,read,"<blockquote>Where history concerns mainly personalities, the drawings become either black or white according to the interests of the writer.</blockquote><br/><br/>Like many of the Sci-fi Godfathers, Asimov writes grand, breathtaking stories with delightful simplicity. For the whole trilogy, I’d give it 4 stars. The part that confuses me though, is for the second time in the trilogy, I can’t give this individual book more than 3.<br/><br/>There are considerable spans of times between the books. This leaves the only consistent character to be the myth, Hari Seldon, whom you’ve never met. The characters we do meet and know, though enjoyable, are not very relatable or complex. They’re all small parts in the grand picture that Asimov is building. That picture that hooked me.<br/><br/>There are two fundamental parts to his exploration. The first is the power of the will and the purpose of human agency within the massive ebbs and flows of humanity. The second is the exploration of the role and power of religion. When there is something that seems so big, so inescapable, what power do you have to escape it? To stop it? Is it the mere belief that you are on the side of some bigger truth that tips the balance from defeat to victory? Does that belief make it real?",,,1,0
12513560,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl",,"=""0307801047""","=""9780307801043""",3,4.29,Ballantine Books,Kindle Edition,457,2011,1995,2017/10/04,2017/02/03,,,read,,,,1,0
34565022,Braving the Wilderness,Brené Brown,"Brown, Brené",,"=""0812995848""","=""9780812995848""",0,4.13,Random House,Hardcover,197,2017,2017,,2018/01/29,to-read,to-read (#198),to-read,,,,0,0
125882,"Figuring the Sacred: Religion, Narrative & Imagination",Paul Ricœur,"Ricœur, Paul",Mark I. Wallace,"=""0800628942""","=""9780800628949""",0,4.36,Fortress Press,paper,352,1995,1995,,2018/01/28,to-read,to-read (#197),to-read,,,,0,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,4.10,Ace,Paperback,304,2000,1969,,2018/01/24,to-read,to-read (#196),to-read,,,,0,0
20041088,"A Call to Conscience: The Landmark Speeches of Dr. Martin Luther King, Jr.",Martin Luther King Jr.,"Jr., Martin Luther King","Clayborne Carson, Kris Shepard, Andrew     Young","=""""","=""""",0,4.62,Grand Central Publishing,Kindle Edition,248,2007,1969,,2018/01/22,to-read,to-read (#195),to-read,,,,0,0
11524771,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,Kevin D. Mitnick,"Mitnick, Kevin D.","William L. Simon, Steve Wozniak","=""""","=""""",0,3.96,"Little, Brown and Company",Kindle Edition,433,2011,2011,,2018/01/22,to-read,to-read (#194),to-read,,,,0,0
24381147,Data and Goliath: The Hidden Battles to Collect Your Data and Control Your World,Bruce Schneier,"Schneier, Bruce",,"=""0393244822""","=""9780393244823""",0,4.00,W. W. Norton & Company,Kindle Edition,398,2015,2015,,2018/01/22,to-read,to-read (#193),to-read,,,,0,0
588234,Ceremony,Leslie Marmon Silko,"Silko, Leslie Marmon",,"=""0140086838""","=""9780140086836""",0,3.84,Penguin Books,Paperback,262,1986,1977,,2018/01/12,to-read,to-read (#191),to-read,,,,0,0
24965,Fear and Trembling,Søren Kierkegaard,"Kierkegaard, Søren",Alastair Hannay,"=""0143037579""","=""9780143037576""",0,4.00,Penguin Books,Paperback,152,2006,1843,,2018/01/05,to-read,to-read (#190),to-read,,,,0,0
30289,The Republic,Plato,"Plato, Plato",Desmond Lee,"=""0140449140""","=""9780140449143""",0,3.96,Penguin Classics,Paperback,416,2003,-400,,2018/01/05,to-read,to-read (#187),to-read,,,,0,0
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus",Martin Hammond,"=""0140449337""","=""9780140449334""",4,4.28,Penguin Books,Paperback,254,2006,180,2017/12/14,2017/12/13,,,read,,,,1,0
110331,The Federalist Papers,Alexander Hamilton,"Hamilton, Alexander","James Madison, John Jay, Robert G. Scigliano, Charles R. Kessler, Clinton L. Rossiter, United States, Publius","=""""","=""""",0,4.10,Signet Classics,Paperback,688,2003,1788,,2018/01/05,to-read,to-read (#189),to-read,,,,0,0
30474,The Communist Manifesto,Karl Marx,"Marx, Karl","Friedrich Engels, Samuel Moore, Gareth Stedman Jones","=""0140447571""","=""9780140447576""",0,3.67,Penguin Books,Paperback,288,2002,1848,,2018/01/05,to-read,to-read (#186),to-read,,,,0,0
735234,Reading the Man: A Portrait of Robert E. Lee Through His Private Letters,Elizabeth Brown Pryor,"Pryor, Elizabeth Brown",,"=""0670038296""","=""9780670038299""",0,4.06,Viking,Hardcover,658,2007,2007,,2017/11/02,to-read,to-read (#151),to-read,,,,0,0
34237826,Grant,Ron Chernow,"Chernow, Ron",,"=""159420487X""","=""9781594204876""",0,4.50,Penguin Press ,Hardcover,1074,2017,2017,,2017/11/02,to-read,to-read (#150),to-read,,,,0,0
35100,Battle Cry of Freedom: The Civil War Era,James M. McPherson,"McPherson, James M.",,"=""019516895X""","=""9780195168952""",0,4.39,Oxford University Press,Paperback,867,2003,1988,,2017/11/02,to-read,to-read (#149),to-read,,,,0,0
5492012,Out of the House of Bondage: The Transformation of the Plantation Household,Thavolia Glymph,"Glymph, Thavolia",,"=""0521703980""","=""9780521703987""",0,4.30,Cambridge University Press,Paperback,296,2008,2003,,2017/11/02,to-read,to-read (#152),to-read,,,,0,0
27161156,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,"Vance, J.D.",,"=""""","=""""",3,3.85,Harper,Hardcover,264,2016,2016,2017/08/20,2016/12/29,audiobook,audiobook (#15),read,,,,1,0
853126,The Spirit of Life: A Universal Affirmation,Jürgen Moltmann,"Moltmann, Jürgen",,"=""0800634241""","=""9780800634247""",0,4.21,Fortress Press,Paperback,380,2001,1991,,2017/12/30,to-read,to-read (#185),to-read,,,,0,0
173454,The Divine Conspiracy: Rediscovering Our Hidden Life in God,Dallas Willard,"Willard, Dallas",,"=""0060693339""","=""9780060693336""",0,4.23,Harper,Hardcover,448,1998,1998,,2017/12/30,to-read,to-read (#184),to-read,,,,0,0
749799,The Parables of Grace,Robert Farrar Capon,"Capon, Robert Farrar",,"=""0802803040""","=""9780802803047""",0,4.51,Eerdmans Pub Co,Paperback,190,1990,1988,,2017/12/30,to-read,to-read (#183),to-read,,,,0,0
157464,The Mystery of Christ . . . and Why We Don't Get It,Robert Farrar Capon,"Capon, Robert Farrar",,"=""0802801218""","=""9780802801210""",0,4.21,Wm. B. Eerdmans-Lightning Source,Paperback,195,1993,1993,,2017/12/30,to-read,to-read (#182),to-read,,,,0,0
13664758,"Sacred Word, Broken Word: Biblical Authority and the Dark Side of Scripture",Kenton L. Sparks,"Sparks, Kenton L.",,"=""0802867189""","=""9780802867186""",0,3.96,Wm. B. Eerdmans Publishing Company,Paperback,192,2012,2012,,2017/12/30,to-read,to-read (#181),to-read,,,,0,0
7376253,"God, the Bible, and Human Consciousness",Nancy Tenfelde Clasby,"Clasby, Nancy Tenfelde",,"=""0230605435""","=""9780230605435""",0,4.50,Palgrave Macmillan,Hardcover,267,2008,2008,,2017/12/30,to-read,to-read (#180),to-read,,,,0,0
345500,The Sabbath: Its Meaning for Modern Man,Abraham Joshua Heschel,"Heschel, Abraham Joshua","Ilya Schor, Susannah Heschel","=""0374529752""","=""9780374529758""",0,4.37,"Farrar, Straus and Giroux",Paperback,118,2005,1951,,2016/04/22,to-read,to-read (#60),to-read,,,,0,0
533868,God in Search of Man: A Philosophy of Judaism,Abraham Joshua Heschel,"Heschel, Abraham Joshua",,"=""0374513317""","=""9780374513313""",0,4.39,"Farrar, Straus and Giroux",Paperback,437,1976,1955,,2017/12/30,to-read,to-read (#179),to-read,,,,0,0
554983,"God and Empire: Jesus Against Rome, Then and Now",John Dominic Crossan,"Crossan, John Dominic",,"=""0060843233""","=""9780060843236""",0,4.12,HarperOne,Hardcover,257,2007,2007,,2017/12/30,to-read,to-read (#178),to-read,,,,0,0
640510,"Excavating Jesus: Beneath the Stones, Behind the Texts",John Dominic Crossan,"Crossan, John Dominic",Jonathan L Reed,"=""0060616342""","=""9780060616342""",0,3.75,HarperCollins,Paperback,368,2003,2001,,2017/12/30,to-read,to-read (#177),to-read,,,,0,0
834505,Understanding the Difficult Words of Jesus: New Insights From a Hebrew Perspective,David Bivin,"Bivin, David",Roy Blizzard Jr.,"=""156043550X""","=""9781560435501""",0,3.92,Destiny Image Publishers,Paperback,130,1994,1983,,2017/12/30,to-read,to-read (#176),to-read,,,,0,0
1553786,The Bible as It Was,James L. Kugel,"Kugel, James L.",,"=""0674069412""","=""9780674069411""",0,4.03,"Belknap Press, an Imprint of Harvard University Press",Paperback,680,1999,1999,,2017/12/30,to-read,to-read (#175),to-read,,,,0,0
128431,Where God Was Born: A Daring Adventure Through the Bible's Greatest Stories (P.S.),Bruce Feiler,"Feiler, Bruce",,"=""0060574895""","=""9780060574895""",0,3.81,William Morrow Paperbacks,Paperback,448,2007,2005,,2017/12/30,to-read,to-read (#174),to-read,,,,0,0
31968,Walking the Bible: A Journey by Land Through the Five Books of Moses,Bruce Feiler,"Feiler, Bruce",,"=""0060838639""","=""9780060838638""",0,3.88,Harper Perennial,Paperback,451,2005,2001,,2017/12/30,to-read,to-read (#173),to-read,,,,0,0
775405,Desire of the Everlasting Hills: The World Before and After Jesus,Thomas Cahill,"Cahill, Thomas",,"=""0385483724""","=""9780385483728""",0,3.97,Anchor,Paperback,353,2013,2013,,2017/12/30,to-read,to-read (#172),to-read,,,,0,0
27202,The Gifts of the Jews: How a Tribe of Desert Nomads Changed the Way Everyone Thinks and Feels,Thomas Cahill,"Cahill, Thomas",,"=""074595054X""","=""9780745950549""",0,3.87,Lion Hudson plc,Paperback,304,2001,1998,,2017/12/30,to-read,to-read (#171),to-read,,,,0,0
18866078,Preparing for Christmas: Daily Meditations for Advent,Richard Rohr,"Rohr, Richard",,"=""1616366168""","=""9781616366162""",0,4.40,Franciscan Media,Kindle Edition,70,2013,2000,2017/12/28,2017/12/10,,,read,,,,1,0
2203,John Adams,David McCullough,"McCullough, David",,"=""0743223136""","=""9780743223133""",0,4.08,Simon & Schuster Paperbacks,Paperback,751,2001,2001,,2017/12/28,to-read,to-read (#170),to-read,,,,0,0
18245960,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",4,4.08,Tor Books,ebook,400,2014,2006,2017/12/22,2015/02/05,,,read,,,,1,0
63618,Secrets in the Dark: A Life in Sermons,Frederick Buechner,"Buechner, Frederick",Brian D. McLaren,"=""0061146617""","=""9780061146619""",0,4.39,HarperCollins,Paperback,320,2007,2006,,2017/12/19,to-read,to-read (#169),to-read,,,,0,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",0,4.43,Penguin Books,Paperback,601,2002,1952,,2016/05/14,to-read,to-read (#66),to-read,,,,0,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.17,Roc,Paperback,297,2000,1968,,2017/12/16,to-read,to-read (#168),to-read,,,,0,0
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",0,4.01,Ace Books,Mass Market Paperback,264,1987,1959,,2017/12/16,to-read,to-read (#167),to-read,,,,0,0
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""9798804636129""",0,3.87,Harper,Paperback,212,2016,2016,,2017/12/13,to-read,to-read (#166),to-read,,,,0,0
19809,"The Last Lion: Winston Spencer Churchill: Visions of Glory, 1874-1932",William Manchester,"Manchester, William",,"=""0385313489""","=""9780385313483""",0,4.33,Bantam,Paperback,992,1984,1983,,2017/12/13,to-read,to-read (#165),to-read,,,,0,0
86524,"The Path to Power (The Years of Lyndon Johnson, #1)",Robert A. Caro,"Caro, Robert A.",,"=""0679729453""","=""9780679729457""",0,4.41,Vintage,Paperback,882,1990,1982,,2017/12/13,to-read,to-read (#164),to-read,,,,0,0
29939212,The Complacent Class: The Self-Defeating Quest for the American Dream,Tyler Cowen,"Cowen, Tyler",,"=""1250108691""","=""9781250108692""",0,3.64,St. Martin's Press,Hardcover,241,2017,2017,,2017/12/13,to-read,to-read (#163),to-read,,,,0,0
891922,A Stillness at Appomattox,Bruce Catton,"Catton, Bruce",,"=""0385044518""","=""9780385044516""",0,4.37,Anchor Books,Paperback,438,1990,1951,,2017/12/13,to-read,to-read (#162),to-read,,,,0,0
1393716,Magellan,Stefan Zweig,"Zweig, Stefan",,"=""2246168058""","=""9782246168058""",0,4.42,Grasset,Paperback,280,2003,1938,,2017/12/13,to-read,to-read (#161),to-read,,,,0,0
849052,Montaigne,Stefan Zweig,"Zweig, Stefan",,"=""3596127262""","=""9783596127269""",0,4.02,FISCHER Taschenbuch,Paperback,128,1995,1941,,2017/12/13,to-read,to-read (#160),to-read,,,,0,0
260656,The Hidden-Hand Presidency: Eisenhower as Leader,Fred I. Greenstein,"Greenstein, Fred I.",,"=""0801849012""","=""9780801849015""",0,3.93,Johns Hopkins University Press,Paperback,312,1994,1982,,2017/12/13,to-read,to-read (#159),to-read,,,,0,0
455247,Bodyguard of Lies: The Extraordinary True Story Behind D-Day,Anthony Cave Brown,"Brown, Anthony Cave",,"=""1585746924""","=""9781585746927""",0,4.37,UNKNO,Paperback,960,2002,1975,,2017/12/13,to-read,to-read (#158),to-read,,,,0,0
18948176,Confessions,Augustine of Hippo,"Hippo, Augustine of",Henry Chadwick,"=""0191500976""","=""""",3,3.98,Oxford University Press,Kindle Edition,311,2008,400,2017/12/11,2016/12/17,,,read,,,,1,0
34427200,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",Scott Galloway,"Galloway, Scott",,"=""0735213658""","=""9780735213654""",0,3.83,Portfolio,Hardcover,320,2017,2017,,2017/12/04,to-read,to-read (#156),to-read,,,,0,0
29217027,"Iron Gold (Red Rising Saga, #4)",Pierce Brown,"Brown, Pierce",,"=""0425285928""","=""9780425285923""",0,4.22,Del Rey,ebook,624,2018,2018,,2017/11/29,to-read,to-read (#155),to-read,,,,0,0
24685115,"Morning Star (Red Rising, #3)",Pierce Brown,"Brown, Pierce",,"=""0345539850""","=""9780345539854""",4,4.53,Del Rey,Kindle Edition,526,2016,2016,2017/11/29,2017/11/27,,,read,,,,1,0
175113,The Return of the Prodigal Son: A Story of Homecoming,Henri J.M. Nouwen,"Nouwen, Henri J.M.",,"=""023252078X""","=""9780232520781""",4,4.37,"Darton, Longman and Todd",Paperback,160,1994,1991,2017/11/24,2016/04/11,,,read,,,,1,0
21425079,"Golden Son (Red Rising Saga, #2)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",5,4.48,Del Rey,Kindle Edition,465,2015,2015,2017/11/12,2017/09/19,,,read,,,,1,0
19438287,The Mongoliad,Neal Stephenson,"Stephenson, Neal","Greg Bear, Mark Teppo, Erik Bear, Joseph Brassey, Cooper Moo, Nicole Galland, Mike Grell","=""1611093910""","=""9781611093919""",3,3.54,47North,Kindle Edition,444,2012,2012,2017/11/04,2017/08/22,,,read,,,,1,0
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",Roger Zelazny,"=""""","=""""",0,4.09,Del Rey / Ballantine Books,Paperback,244,1996,1968,,2017/11/02,to-read,to-read (#154),to-read,,,,0,0
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",0,3.69,Crown,Hardcover,305,2017,2017,,2017/10/30,to-read,to-read (#148),to-read,,,,0,0
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,4.23,Avon,Mass Market Paperback,1152,2002,1999,,2017/10/16,to-read,to-read (#147),to-read,,,,0,0
28789699,Now: The Physics of Time,Richard A. Muller,"Muller, Richard A.",,"=""0393285235""","=""9780393285239""",0,3.90,W. W. Norton & Company,Hardcover,364,2016,2016,,2017/10/13,to-read,to-read (#146),to-read,,,,0,0
2319645,"Surprised by Hope: Rethinking Heaven, the Resurrection, and the Mission of the Church",N.T. Wright,"Wright, N.T.",,"=""0061551821""","=""9780061551826""",0,4.31,HarperOne,Hardcover,332,2008,2007,,2017/10/13,to-read,to-read (#145),to-read,,,,0,0
31421117,Tears We Cannot Stop: A Sermon to White America,Michael Eric Dyson,"Dyson, Michael Eric",,"=""1250135990""","=""9781250135995""",0,4.30,St. Martin's Press,Hardcover,228,2017,2017,,2017/10/07,to-read,to-read (#144),to-read,,,,0,0
6151,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,"Nouwen, Henri J.M.",,"=""0824519868""","=""9780824519865""",0,4.24,Crossroad Publishing,Paperback,160,2002,1992,,2017/09/30,to-read,to-read (#143),to-read,,,,0,0
34873380,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",5,4.27, Random House LLC,Kindle Edition,401,2014,2014,2017/09/19,2016/01/01,,,read,,,,1,0
29966530,The Wanderers,Meg Howrey,"Howrey, Meg",,"=""0399574638""","=""9780399574634""",0,3.54,G.P. Putnam's Sons,Hardcover,370,2017,2017,,2017/09/14,to-read,to-read (#142),to-read,,,,0,0
28789711,SPQR: A History of Ancient Rome,Mary Beard,"Beard, Mary",,"=""1631492225""","=""9781631492228""",0,4.06,Liveright,Paperback,606,2016,2015,,2017/09/07,to-read,to-read (#141),to-read,,,,0,0
28953548,Good Clean Fun: Misadventures in Sawdust at Offerman Woodshop,Nick Offerman,"Offerman, Nick",,"=""1101984651""","=""9781101984659""",3,4.06,Dutton,Hardcover,352,2016,2016,2017/09/06,2017/07/12,,,read,,,,1,0
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",0,4.17,Grand Central Publishing,Hardcover,296,2016,2016,,2017/09/05,to-read,to-read (#140),to-read,,,,0,0
27299028,Trouble I've Seen: Changing the Way the Church Views Racism,Drew G. I. Hart,"Hart, Drew G. I.",Christena Cleveland,"=""1513800000""","=""9781513800004""",0,4.40,Herald Press (VA),Paperback,189,2016,,,2016/03/10,to-read,to-read (#43),to-read,,,,0,0
30137076,"Heal Us, Emmanuel: A Call for Racial Reconciliation, Representation, and Unity in the Church",Doug Serven,"Serven, Doug","Alexander Jun, Scott Sauls, Timothy LeCroy, Sean Michael Lucas, Duke Kwon, Kevin Twit, Bobby Griffith, Otis Pickett, Carl Ellis","=""""","=""""",0,4.21,Storied Communications,Kindle Edition,326,2016,,,2016/06/14,to-read,to-read (#70),to-read,,,,0,0
95103,Disrupting White Supremacy From Within: White People On What We Need To Do,Jennifer    Harvey,"Harvey, Jennifer","Karin A. Case, Robin Hawley Gorsline, Elizabeth M. Bounds, Laurel C. Schneider, Becky W. Thompson, Sally Noland Mac Nichol, Aana Marie Vigen, Sharon D. Welch","=""0829816070""","=""9780829816075""",0,4.00,Pilgrim Pr,Paperback,291,2008,2004,,2016/11/30,to-read,to-read (#95),to-read,,,,0,0
2219076,"April 4, 1968: Martin Luther King, Jr.'s Death and How It Changed America",Michael Eric Dyson,"Dyson, Michael Eric",,"=""0465002129""","=""9780465002122""",0,3.78,Civitas Books,Hardcover,304,2008,2008,,2017/02/16,to-read,to-read (#116),to-read,,,,0,0
32284332,The Myth of Equality: Uncovering the Roots of Injustice and Privilege,Ken Wytsma,"Wytsma, Ken",,"=""0830844821""","=""9780830844821""",0,4.31,IVP,Hardcover,208,2017,2017,,2017/09/03,to-read,to-read (#139),to-read,,,,0,0
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0679444327""","=""9780679444329""",0,4.48,Random House,Hardcover,622,2010,2010,,2017/09/03,to-read,to-read (#138),to-read,,,,0,0
4069,Man’s Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",4,4.37,Beacon Press,Paperback,165,2006,1946,2017/08/30,2017/08/23,,,read,,,,1,0
20873740,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""0062316109""","=""9780062316103""",4,4.34,Harper,Kindle Edition,414,2015,2011,2017/08/09,2017/04/07,audiobook,audiobook (#16),read,,,,1,0
73184,"Living Buddha, Living Christ",Thich Nhat Hanh,"Hanh, Thich Nhat",,"=""1573225681""","=""9781573225687""",4,4.16,Riverhead Trade,Paperback,240,1997,1997,2017/08/14,2017/08/10,audiobook,audiobook (#14),read,,,,1,0
2391681,The Joint Book: The Complete Guide to Wood Joinery,Terrie Noll,"Noll, Terrie",,"=""0785822275""","=""9780785822271""",5,4.29,Chartwell Books,Spiral-bound,192,2009,2003,2017/08/09,2017/08/07,,,read,,,,1,0
27130548,"Man, Interrupted: Why Young Men are Struggling & What We Can Do About It",Philip G. Zimbardo,"Zimbardo, Philip G.",Nikita D. Coulombe,"=""1573246891""","=""9781573246897""",0,3.76,Red Wheel,Paperback,324,2016,2015,,2017/08/01,to-read,to-read (#137),to-read,,,,0,0
241609,"Line: Tying It Up, Tying It Down",Jan Adkins,"Adkins, Jan","Jan, Jan Adkins;Jan Adkins;Jan Adkins;Jan Adkins;Jan Adkins;Jan Adkins;Jan Adkins;Jan Adkins;Jan Adkins;J","=""0937822833""","=""9780937822838""",0,4.59,Wooden Boat Pub,Hardcover,48,2004,2004,,2017/07/24,to-read,to-read (#136),to-read,,,,0,0
27029,Moving Heavy Things,Jan Adkins,"Adkins, Jan",,"=""0937822825""","=""9780937822821""",0,4.26,Wooden Boat Pub,Paperback,47,2004,1980,,2017/07/24,to-read,to-read (#135),to-read,,,,0,0
60926,"Lilith's Brood (Xenogenesis, #1-3)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446676101""","=""9780446676106""",0,4.37,Grand Central Publishing,Paperback,746,2000,1987,,2017/07/22,to-read,to-read (#134),to-read,,,,0,0
30809689,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,"=""039360909X""","=""9780393609097""",4,4.10,W. W. Norton & Company,Hardcover,299,2017,2017,,2017/02/07,audiobook,audiobook (#13),read,,,,2,0
19574843,"The Autobiography of Martin Luther King, Jr.",Clayborne Carson,"Carson, Clayborne",,"=""""","=""""",5,4.34,Grand Central Publishing,Kindle Edition,401,2001,1986,2017/07/06,2016/02/13,,,read,,,,1,0
216204,The Misunderstood Jew: The Church and the Scandal of the Jewish Jesus,Amy-Jill Levine,"Levine, Amy-Jill",,"=""0060789662""","=""9780060789664""",0,4.07,HarperOne,Hardcover,250,2006,2006,,2017/07/06,to-read,to-read (#133),to-read,,,,0,0
